"time","categoria","concepto","valor","revisado","C"
"01/01/2015","subsector","313 Fabricación de insumos textiles y acabado de textiles",0,0,0
"01/01/2015","subsector","314 Fabricación de productos textiles, excepto prendas de vestir",0,0,0
"01/01/2015","subsector","315 Fabricación de prendas de vestir",,,1
"01/01/2015","subsector","316 Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",0,0,0
"01/01/2015","subsector","321 Industria de la madera",0,0,0
"01/01/2015","subsector","322 Industria del papel",0,0,0
"01/01/2015","subsector","323 Impresión e industrias conexas",0,0,0
"01/01/2015","subsector","324 Fabricación de productos derivados del petróleo y del carbón",,,1
"01/01/2015","subsector","325 Industria química",-2.55198193,-2.5838253,0
"01/01/2015","subsector","326 Industria del plástico y del hule",5.381794,5.381794,0
"01/01/2015","subsector","327 Fabricación de productos a base de minerales no metálicos",0,0,0
"01/01/2015","subsector","331 Industrias metálicas básicas",,,1
"01/01/2015","subsector","332 Fabricación de productos metálicos",2.74566611,,1
"01/01/2015","subsector","333 Fabricación de maquinaria y equipo",7.46019502,,1
"01/01/2015","subsector","334 Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",38.48841711,38.48841711,0
"01/01/2015","subsector","335 Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",1.45653294,12.65257255,0
"01/01/2015","subsector","336 Fabricación de equipo de transporte",15.22508449,7.66163529000001,0
"01/01/2015","subsector","337 Fabricación de muebles, colchones y persianas",0,0,0
"01/01/2015","subsector","339 Otras industrias manufactureras",,,1
"01/01/2015","subsector","431 Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",1.44767848,-5.68074752,0
"01/01/2015","subsector","432 Comercio al por mayor de productos textiles y calzado",1.546349,1.546349,0
"01/01/2015","subsector","433 Comercio al por mayor de productos farmacéuticos, de perfumería, artículos para el esparcimiento, electrodomésticos menores y aparatos de línea blanca",-9.811464,-9.829976,0
"01/01/2015","subsector","434 Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",15.77651143,15.77651143,0
"01/01/2015","subsector","435 Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",15.93916065,,1
"01/01/2015","subsector","436 Comercio al por mayor de camiones y de partes y refacciones nuevas para automóviles, camionetas y camiones",0,0,0
"01/01/2015","subsector","437 Intermediación de comercio al por mayor",,,1
"01/01/2015","subsector","461 Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",0,0,0
"01/01/2015","subsector","462 Comercio al por menor en tiendas de autoservicio y departamentales",81.71464034,91.60825415,0
"01/01/2015","subsector","463 Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado",,0,0
"01/01/2015","subsector","464 Comercio al por menor de artículos para el cuidado de la salud",0,0,0
"01/01/2015","subsector","465 Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal",,,1
"01/01/2015","subsector","466 Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados",,,1
"01/01/2015","subsector","467 Comercio al por menor de artículos de ferretería, tlapalería y vidrios",0,0,0
"01/01/2015","subsector","468 Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes",0.39615162,0.39615162,0
"01/01/2015","subsector","469 Comercio al por menor exclusivamente a través de internet, y catálogos impresos, televisión y similares",,,1
"01/01/2015","subsector","469 Comercio al por menor exclusivamente a través de Internet, y catálogos impresos, televisión y similares",0,0,0
"01/01/2015","subsector","469 Intermediación de comercio al por menor, y comercio al por menor a través de catálogos impresos, televisión y similares",,0,0
"01/01/2015","subsector","481 Transporte aéreo",,,1
"01/01/2015","subsector","482 Transporte por ferrocarril",,,1
"01/01/2015","subsector","483 Transporte por agua",0,0,0
"01/01/2015","subsector","484 Autotransporte de carga",0,0,0
"01/01/2015","subsector","485 Transporte terrestre de pasajeros, excepto por ferrocarril",0,0,0
"01/01/2015","subsector","486 Transporte por ductos",0.579435,0.579435,0
"01/01/2015","subsector","487 Transporte turístico",0,0,0
"01/01/2015","subsector","488 Servicios relacionados con el transporte",,0,0
"01/01/2015","subsector","492 Servicios de mensajería y paquetería",0,0,0
"01/01/2015","subsector","493 Servicios de almacenamiento",0,0,0
"01/01/2015","subsector","511 Edición de periódicos, revistas, libros, software y otros materiales, y edición de estas publicaciones integrada con la impresión",,,1
"01/01/2015","subsector","512 Industria fílmica y del video, e industria del sonido",0,0,0
"01/01/2015","subsector","513 Edición de periódicos, revistas, libros, directorios, software y otros materiales",,45.36725957,0
"01/01/2015","subsector","515 Radio y televisión",,,1
"01/01/2015","subsector","516 Radio y televisión y provisión de contenido",,,1
"01/01/2015","subsector","517 Telecomunicaciones",698.392378,696.992013,0
"01/01/2015","subsector","518 Procesamiento electrónico de información, hospedaje y otros servicios relacionados",0,0,0
"01/01/2015","subsector","518 Provisión de infraestructura de servicios de cómputo, procesamiento de datos, hospedaje de páginas de internet y otros servicios relacionados",,0,0
"01/01/2015","subsector","519 Bibliotecas, archivos, portales de búsqueda en la red y otros servicios de suministro de información",,,1
"01/01/2015","subsector","519 Otros servicios de información",,,1
"01/01/2015","subsector","522 Instituciones de intermediación crediticia y financiera no bursátil",86.67757244,86.67757244,0
"01/01/2015","subsector","523 Actividades bursátiles, cambiarias y de inversión financiera",4.518945,4.518945,0
"01/01/2015","subsector","524 Compañías de fianzas, seguros y pensiones",2.472708,2.472708,0
"01/01/2015","subsector","524 Compañías de seguros, fianzas, y administración de fondos para el retiro",,0.726139,0
"01/01/2015","subsector","525 Sociedades de inversión especializadas en fondos para el retiro y fondos de inversión",,,1
"01/01/2015","subsector","531 Servicios inmobiliarios",2.76134688,2.87925988,0
"01/01/2015","subsector","532 Servicios de alquiler de bienes muebles",,,1
"01/01/2015","subsector","533 Servicios de alquiler de marcas registradas, patentes y franquicias",0,0,0
"01/01/2015","subsector","541 Servicios profesionales, científicos y técnicos",0.51826775,0.52492554,0
"01/01/2015","subsector","551 Corporativos",,,1
"01/01/2015","subsector","551 Dirección y administración de grupos empresariales o corporativos",,0,0
"01/01/2015","subsector","561 Servicios de apoyo a los negocios",1.759968,1.935211,0
"01/01/2015","subsector","562 Manejo de residuos y desechos, y servicios de remediación",0,0,0
"01/01/2015","subsector","562 Manejo de residuos y servicios de remediación",,0,0
"01/01/2015","subsector","611 Servicios educativos",,,1
"01/01/2015","subsector","621 Servicios médicos de consulta externa y servicios relacionados",,,1
"01/01/2015","subsector","622 Hospitales",0,0,0
"01/01/2015","subsector","623 Residencias de asistencia social y para el cuidado de la salud",0,0,0
"01/01/2015","subsector","624 Otros servicios de asistencia social",0,0,0
"01/01/2015","subsector","711 Servicios artísticos, culturales y deportivos, y otros servicios relacionados",0,0,0
"01/01/2015","subsector","713 Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos",0,0,0
"01/01/2015","subsector","721 Servicios de alojamiento temporal",19.17072499,19.17072499,0
"01/01/2015","subsector","722 Servicios de preparación de alimentos y bebidas",,,1
"01/01/2015","subsector","811 Servicios de reparación y mantenimiento",,,1
"01/01/2015","subsector","812 Servicios personales",0,0,0
"01/01/2015","subsector","813 Asociaciones y organizaciones",0,0,0
"01/01/2015","Tipo de inversión","Cuentas entre compañías",81.88821,81.88821,0
"01/01/2015","Tipo de inversión","Nuevas inversiones",743.97768,789.93856054,0
"01/01/2015","Tipo de inversión","Reinversión de utilidades",363.80813,365.10393331,0
"01/01/2016","sector","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",21.27083469,22.11045181,0
"01/01/2016","sector","21 Minería",0,0,0
"01/01/2016","sector","22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,-6.580528,0
"01/01/2016","sector","23 Construcción",40.69883064,25.34885664,0
"01/01/2016","sector","31-33 Industrias manufactureras",1181.461253,1173.87952363,0
"01/01/2016","sector","43-46 Comercio al por mayor y por menor",,55.83156891,0
"01/01/2016","sector","48-49 Transportes, correos y almacenamiento",,22.39679859,0
"01/01/2016","sector","51 Información en medios masivos",2.738135,-13.78975929,0
"01/01/2016","sector","52 Servicios financieros y de seguros",142.189637,127.54897626,0
"01/01/2016","sector","53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",11.64709227,24.84559127,0
"01/01/2016","sector","54 Servicios profesionales, científicos y técnicos",7.904031,7.904031,0
"01/01/2016","sector","55 Dirección y administración de grupos empresariales o corporativos",,0,0
"01/01/2016","sector","56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,1.52367136,0
"01/01/2016","sector","61 Servicios educativos",0,0,0
"01/01/2016","sector","62 Servicios de salud y de asistencia social",,,1
"01/01/2016","sector","71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0,0,0
"01/01/2016","sector","72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",19.1727834,21.4996214,0
"01/01/2016","sector","81 Otros servicios excepto actividades gubernamentales",0.15099495,0.15099495,0
"01/01/2016","sector","Confidencial",3.50084982,-2922.55766406,0
"01/01/2016","subsector","111 Agricultura",,,1
"01/01/2016","subsector","112 Cría y explotación de animales",0,0,0
"01/01/2016","subsector","115 Servicios relacionados con las actividades agropecuarias y forestales",,,1
"01/01/2016","subsector","211 Extracción de petróleo y gas",0,0,0
"01/01/2016","subsector","212 Minería de minerales metálicos y no metálicos, excepto petróleo y gas",0,0,0
"01/01/2016","subsector","213 Servicios relacionados con la minería",0,0,0
"01/01/2016","subsector","221 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,-6.580528,0
"01/01/2016","subsector","236 Edificación",,0,0
"01/01/2016","subsector","237 Construcción de obras de ingeniería civil",25.17349364,25.17349364,0
"01/01/2016","subsector","238 Trabajos especializados para la construcción",0,,1
"01/01/2016","subsector","311 Industria alimentaria",48.08400526,36.94742614,0
"01/01/2016","subsector","312 Industria de las bebidas y del tabaco",55.60533167,57.56860545,0
"01/01/2016","subsector","313 Fabricación de insumos textiles y acabado de textiles",0,0,0
"01/01/2016","subsector","314 Fabricación de productos textiles, excepto prendas de vestir",0,0,0
"01/01/2016","subsector","315 Fabricación de prendas de vestir",0.61121136,0.61121136,0
"01/01/2016","subsector","316 Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",0,0,0
"01/01/2016","subsector","321 Industria de la madera",0,0,0
"01/01/2016","subsector","322 Industria del papel",,,1
"01/01/2016","subsector","323 Impresión e industrias conexas",0,0,0
"01/01/2016","subsector","324 Fabricación de productos derivados del petróleo y del carbón",0,0,0
"01/01/2016","subsector","325 Industria química",633.8209259,639.74916997,0
"01/01/2016","subsector","326 Industria del plástico y del hule",223.201432,223.42679433,0
"01/01/2016","subsector","327 Fabricación de productos a base de minerales no metálicos",,,1
"01/01/2016","subsector","331 Industrias metálicas básicas",,,1
"01/01/2016","subsector","332 Fabricación de productos metálicos",6.6101985,0.26906666,0
"01/01/2016","subsector","333 Fabricación de maquinaria y equipo",,0,0
"01/01/2016","subsector","334 Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",154.7385605,148.33821008,0
"01/01/2016","subsector","335 Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",0.35835,31.98866579,0
"01/01/2016","subsector","336 Fabricación de equipo de transporte",48.69320202,31.0223204,0
"01/01/2016","subsector","337 Fabricación de muebles, colchones y persianas",0,0,0
"01/01/2016","subsector","339 Otras industrias manufactureras",,,1
"01/01/2016","subsector","431 Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",,11.56831487,0
"01/01/2016","subsector","432 Comercio al por mayor de productos textiles y calzado",1.50789039,5.00320339,0
"01/01/2016","subsector","433 Comercio al por mayor de productos farmacéuticos, de perfumería, artículos para el esparcimiento, electrodomésticos menores y aparatos de línea blanca",0.172473,0.172473,0
"01/01/2016","subsector","434 Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",18.10795926,3.91993406,0
"01/01/2016","subsector","435 Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",-40.74332796,,1
"01/01/2016","subsector","436 Comercio al por mayor de camiones y de partes y refacciones nuevas para automóviles, camionetas y camiones",0,0,0
"01/01/2016","subsector","437 Intermediación de comercio al por mayor",,,1
"01/01/2016","subsector","461 Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",0,0,0
"01/01/2016","subsector","462 Comercio al por menor en tiendas de autoservicio y departamentales",20.25771108,31.61712859,0
"01/01/2016","subsector","463 Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado",,,1
"01/01/2016","subsector","464 Comercio al por menor de artículos para el cuidado de la salud",0,0,0
"01/01/2016","subsector","465 Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal",,,1
"01/01/2016","subsector","466 Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados",,,1
"01/01/2016","subsector","467 Comercio al por menor de artículos de ferretería, tlapalería y vidrios",,0,0
"01/01/2016","subsector","468 Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes",0,0,0
"01/01/2016","subsector","469 Intermediación de comercio al por menor, y comercio al por menor a través de catálogos impresos, televisión y similares",,0,0
"01/01/2016","subsector","481 Transporte aéreo",,,1
"01/01/2016","subsector","482 Transporte por ferrocarril",0,0,0
"01/01/2016","subsector","483 Transporte por agua",0,0,0
"01/01/2016","subsector","484 Autotransporte de carga",0,0,0
"01/01/2016","subsector","485 Transporte terrestre de pasajeros, excepto por ferrocarril",0,0,0
"01/01/2016","subsector","486 Transporte por ductos",,,1
"01/01/2016","subsector","487 Transporte turístico",0,0,0
"01/01/2016","subsector","488 Servicios relacionados con el transporte",,0,0
"01/01/2016","subsector","492 Servicios de mensajería y paquetería",,,1
"01/01/2016","subsector","493 Servicios de almacenamiento",0,0,0
"01/01/2016","subsector","512 Industria fílmica y del video, e industria del sonido",,0,0
"01/01/2016","subsector","513 Edición de periódicos, revistas, libros, directorios, software y otros materiales",,-14.17312129,0
"01/01/2016","subsector","516 Radio y televisión y provisión de contenido",,0,0
"01/01/2016","subsector","517 Telecomunicaciones",0.383362,0.383362,0
"01/01/2016","subsector","518 Provisión de infraestructura de servicios de cómputo, procesamiento de datos, hospedaje de páginas de internet y otros servicios relacionados",,0,0
"01/01/2016","subsector","519 Bibliotecas, archivos, portales de búsqueda en la red y otros servicios de suministro de información",,0,0
"01/01/2016","subsector","522 Instituciones de intermediación crediticia y financiera no bursátil",126.615164,109.18791926,0
"01/01/2016","subsector","523 Actividades bursátiles, cambiarias y de inversión financiera",0,,1
"01/01/2016","subsector","524 Compañías de seguros, fianzas, y administración de fondos para el retiro",,18.156579,0
"01/01/2016","subsector","525 Sociedades de inversión especializadas en fondos para el retiro y fondos de inversión",,0,0
"01/01/2016","subsector","531 Servicios inmobiliarios",11.64709227,24.84559127,0
"01/01/2016","subsector","532 Servicios de alquiler de bienes muebles",0,0,0
"01/01/2016","subsector","533 Servicios de alquiler de marcas registradas, patentes y franquicias",0,0,0
"01/01/2016","subsector","541 Servicios profesionales, científicos y técnicos",7.904031,7.904031,0
"01/01/2016","subsector","551 Dirección y administración de grupos empresariales o corporativos",,0,0
"01/01/2016","subsector","561 Servicios de apoyo a los negocios",1.52367136,1.52367136,0
"01/01/2016","subsector","562 Manejo de residuos y servicios de remediación",,0,0
"01/01/2016","subsector","611 Servicios educativos",0,0,0
"01/01/2016","subsector","621 Servicios médicos de consulta externa y servicios relacionados",,,1
"01/01/2016","subsector","622 Hospitales",0,0,0
"01/01/2016","subsector","623 Residencias de asistencia social y para el cuidado de la salud",0,0,0
"01/01/2016","subsector","624 Otros servicios de asistencia social",0,0,0
"01/01/2016","subsector","711 Servicios artísticos, culturales y deportivos, y otros servicios relacionados",0,0,0
"01/01/2016","subsector","713 Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos",0,0,0
"01/01/2016","subsector","721 Servicios de alojamiento temporal",19.1727834,21.4996214,0
"01/01/2016","subsector","722 Servicios de preparación de alimentos y bebidas",0,0,0
"01/01/2016","subsector","811 Servicios de reparación y mantenimiento",,,1
"01/01/2016","subsector","812 Servicios personales",,,1
"01/01/2016","subsector","813 Asociaciones y organizaciones",0,0,0
"01/01/2016","Tipo de inversión","Cuentas entre compañías",356.3351,354.62617676,0
"01/01/2016","Tipo de inversión","Nuevas inversiones",728.6565,728.65648692,0
"01/01/2016","Tipo de inversión","Reinversión de utilidades",372.5888,379.39267085,0
"01/01/2017","sector","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",26.32150707,43.8751179,0
"01/01/2017","sector","21 Minería",0,,1
"01/01/2017","sector","22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,2.14001289,0
"01/01/2017","sector","23 Construcción",12.41480391,26.52272017,0
"01/01/2017","sector","31-33 Industrias manufactureras",36.34381316,56.74304104,0
"01/01/2017","sector","43-46 Comercio al por mayor y por menor",,18.85624918,0
"01/01/2017","sector","48-49 Transportes, correos y almacenamiento",,110.04128183,0
"01/01/2017","sector","51 Información en medios masivos",10.28426006,21.59069905,0
"01/01/2017","sector","52 Servicios financieros y de seguros",129.1456238,222.23736887,0
"01/01/2017","sector","53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",-6.72199228,8.90821633,0
"01/01/2017","sector","54 Servicios profesionales, científicos y técnicos",0.16604362,0.00132637999999999,0
"01/01/2017","sector","55 Dirección y administración de grupos empresariales o corporativos",,0,0
"01/01/2017","sector","56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,2.42342599,0
"01/01/2017","sector","61 Servicios educativos",0,0,0
"01/01/2017","sector","62 Servicios de salud y de asistencia social",0,0,0
"01/01/2017","sector","71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0,0,0
"01/01/2017","sector","72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",16.26241449,16.03118811,0
"01/01/2017","sector","81 Otros servicios excepto actividades gubernamentales",-2.73589961,0,0
"01/01/2017","sector","Confidencial",-5e-08,-1065.73561251,0
"01/01/2017","subsector","111 Agricultura",26.32150707,32.88197694,0
"01/01/2017","subsector","112 Cría y explotación de animales",0,0,0
"01/01/2017","subsector","115 Servicios relacionados con las actividades agropecuarias y forestales",0,,1
"01/01/2017","subsector","211 Extracción de petróleo y gas",0,0,0
"01/01/2017","subsector","212 Minería de minerales metálicos y no metálicos, excepto petróleo y gas",0,,1
"01/01/2017","subsector","213 Servicios relacionados con la minería",0,0,0
"01/01/2017","subsector","221 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,2.14001289,0
"01/01/2017","subsector","236 Edificación",12.30119905,,1
"01/01/2017","subsector","237 Construcción de obras de ingeniería civil",0,,1
"01/01/2017","subsector","238 Trabajos especializados para la construcción",0.11360486,,1
"01/01/2017","subsector","311 Industria alimentaria",28.42989924,32.62301489,0
"01/01/2017","subsector","312 Industria de las bebidas y del tabaco",9.77802742,11.59956934,0
"01/01/2017","subsector","313 Fabricación de insumos textiles y acabado de textiles",2.4929448,,1
"01/01/2017","subsector","314 Fabricación de productos textiles, excepto prendas de vestir",0,0,0
"01/01/2017","subsector","315 Fabricación de prendas de vestir",0,,1
"01/01/2017","subsector","316 Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",0,0,0
"01/01/2017","subsector","321 Industria de la madera",0,0,0
"01/01/2017","subsector","322 Industria del papel",-0.40078776,-0.3860355,0
"01/01/2017","subsector","323 Impresión e industrias conexas",0.902961,,1
"01/01/2017","subsector","324 Fabricación de productos derivados del petróleo y del carbón",0,0,0
"01/01/2017","subsector","325 Industria química",16.95324395,34.54531825,0
"01/01/2017","subsector","326 Industria del plástico y del hule",-13.76717335,-8.24350111,0
"01/01/2017","subsector","327 Fabricación de productos a base de minerales no metálicos",0.00049125,,1
"01/01/2017","subsector","331 Industrias metálicas básicas",1.83793546,13.22671453,0
"01/01/2017","subsector","332 Fabricación de productos metálicos",-0.12789904,-0.22666167,0
"01/01/2017","subsector","333 Fabricación de maquinaria y equipo",2.53837542,2.69325942,0
"01/01/2017","subsector","334 Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos",24.11429969,-18.59508954,0
"01/01/2017","subsector","335 Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",-6.18848153,31.91214975,0
"01/01/2017","subsector","336 Fabricación de equipo de transporte",-30.39927928,-50.18651795,0
"01/01/2017","subsector","337 Fabricación de muebles, colchones y persianas",0,,1
"01/01/2017","subsector","339 Otras industrias manufactureras",0.17925589,,1
"01/01/2017","subsector","431 Comercio al por mayor de abarrotes, alimentos, bebidas, hielo y tabaco",0.68092504,-13.77534744,0
"01/01/2017","subsector","432 Comercio al por mayor de productos textiles y calzado",-10.94499604,2.10112749,0
"01/01/2017","subsector","433 Comercio al por mayor de productos farmacéuticos, de perfumería, artículos para el esparcimiento, electrodomésticos menores y aparatos de línea blanca",7.60950156,5.5480461,0
"01/01/2017","subsector","434 Comercio al por mayor de materias primas agropecuarias y forestales, para la industria, y materiales de desecho",-1.10403443,4.8695944,0
"01/01/2017","subsector","435 Comercio al por mayor de maquinaria, equipo y mobiliario para actividades agropecuarias, industriales, de servicios y comerciales, y de otra maquinaria y equipo de uso general",8.82063138,2.03182569,0
"01/01/2017","subsector","436 Comercio al por mayor de camiones y de partes y refacciones nuevas para automóviles, camionetas y camiones",0,0,0
"01/01/2017","subsector","437 Intermediación de comercio al por mayor",0,0,0
"01/01/2017","subsector","461 Comercio al por menor de abarrotes, alimentos, bebidas, hielo y tabaco",0,,1
"01/01/2017","subsector","462 Comercio al por menor en tiendas de autoservicio y departamentales",0.20492076,26.44828812,0
"01/01/2017","subsector","463 Comercio al por menor de productos textiles, bisutería, accesorios de vestir y calzado",0,,1
"01/01/2017","subsector","464 Comercio al por menor de artículos para el cuidado de la salud",0,0,0
"01/01/2017","subsector","465 Comercio al por menor de artículos de papelería, para el esparcimiento y otros artículos de uso personal",0,0,0
"01/01/2017","subsector","466 Comercio al por menor de enseres domésticos, computadoras, artículos para la decoración de interiores y artículos usados",0,,1
"01/01/2017","subsector","467 Comercio al por menor de artículos de ferretería, tlapalería y vidrios",-0.12781306,0,0
"01/01/2017","subsector","468 Comercio al por menor de vehículos de motor, refacciones, combustibles y lubricantes",0,0,0
"01/01/2017","subsector","469 Intermediación de comercio al por menor, y comercio al por menor a través de catálogos impresos, televisión y similares",,0,0
"01/01/2017","subsector","481 Transporte aéreo",107.4196532,,1
"01/01/2017","subsector","482 Transporte por ferrocarril",9.78178603,0,0
"01/01/2017","subsector","483 Transporte por agua",0,0,0
"01/01/2017","subsector","484 Autotransporte de carga",0,,1
"01/01/2017","subsector","485 Transporte terrestre de pasajeros, excepto por ferrocarril",0,0,0
"01/01/2017","subsector","486 Transporte por ductos",5.29594088,5.29594088,0
"01/01/2017","subsector","487 Transporte turístico",0,0,0
"01/01/2017","subsector","488 Servicios relacionados con el transporte",0,0,0
"01/01/2017","subsector","492 Servicios de mensajería y paquetería",0.79559254,1.31487777,0
"01/01/2017","subsector","493 Servicios de almacenamiento",0,0,0
"01/01/2017","subsector","512 Industria fílmica y del video, e industria del sonido",0,0,0
"01/01/2017","subsector","513 Edición de periódicos, revistas, libros, directorios, software y otros materiales",,7.11244992,0
"01/01/2017","subsector","516 Radio y televisión y provisión de contenido",,0,0
"01/01/2017","subsector","517 Telecomunicaciones",10.28426006,10.03077458,0
"01/01/2017","subsector","518 Provisión de infraestructura de servicios de cómputo, procesamiento de datos, hospedaje de páginas de internet y otros servicios relacionados",,,1
"01/01/2017","subsector","519 Bibliotecas, archivos, portales de búsqueda en la red y otros servicios de suministro de información",,0,0
"01/01/2017","subsector","522 Instituciones de intermediación crediticia y financiera no bursátil",121.9677728,214.01958123,0
"01/01/2017","subsector","523 Actividades bursátiles, cambiarias y de inversión financiera",0.95736855,,1
"01/01/2017","subsector","524 Compañías de seguros, fianzas, y administración de fondos para el retiro",,7.26041909,0
"01/01/2017","subsector","525 Sociedades de inversión especializadas en fondos para el retiro y fondos de inversión",,,1
"01/01/2017","subsector","531 Servicios inmobiliarios",-2.73352225,9.56568232,0
"01/01/2017","subsector","532 Servicios de alquiler de bienes muebles",-3.98919003,0,0
"01/01/2017","subsector","533 Servicios de alquiler de marcas registradas, patentes y franquicias",0.00072,,1
"01/01/2017","subsector","541 Servicios profesionales, científicos y técnicos",0.16604362,0.00132637999999999,0
"01/01/2017","subsector","551 Dirección y administración de grupos empresariales o corporativos",,0,0
"01/01/2017","subsector","561 Servicios de apoyo a los negocios",1.37689669,2.42342599,0
"01/01/2017","subsector","562 Manejo de residuos y servicios de remediación",,0,0
"01/01/2017","subsector","611 Servicios educativos",0,0,0
"01/01/2017","subsector","621 Servicios médicos de consulta externa y servicios relacionados",0,0,0
"01/01/2017","subsector","622 Hospitales",0,0,0
"01/01/2017","subsector","623 Residencias de asistencia social y para el cuidado de la salud",0,0,0
"01/01/2017","subsector","624 Otros servicios de asistencia social",0,0,0
"01/01/2017","subsector","711 Servicios artísticos, culturales y deportivos, y otros servicios relacionados",0,0,0
"01/01/2017","subsector","713 Servicios de entretenimiento en instalaciones recreativas y otros servicios recreativos",0,0,0
"01/01/2017","subsector","721 Servicios de alojamiento temporal",16.26226711,16.03104073,0
"01/01/2017","subsector","722 Servicios de preparación de alimentos y bebidas",0.00014738,,1
"01/01/2017","subsector","811 Servicios de reparación y mantenimiento",-2.73589961,0,0
"01/01/2017","subsector","812 Servicios personales",0,0,0
"01/01/2017","subsector","813 Asociaciones y organizaciones",0,0,0
"01/01/2017","Tipo de inversión","Cuentas entre compañías",-101.7465241,-189.19653414,0
"01/01/2017","Tipo de inversión","Nuevas inversiones",153.3267452,163.31248633,0
"01/01/2017","Tipo de inversión","Reinversión de utilidades",301.8367608,565.03648158,0
"01/01/2018","sector","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",-1.92418215,6.25147396,0
"01/01/2018","sector","21 Minería",0,,1
"01/01/2018","sector","22 Generación, transmisión, distribución y comercialización de energía eléctrica, suministro de agua y de gas natural por ductos al consumidor final",,-39.3429488728892,0
"01/01/2018","sector","23 Construcción",5.31951764,,1
"01/01/2018","sector","31-33 Industrias manufactureras",179.695826,963.08849482,0
"01/01/2018","sector","43-46 Comercio al por mayor y por menor",,101.14226646,0
"01/01/2018","sector","48-49 Transportes, correos y almacenamiento",,15.18882106,0
"01/01/2018","sector","51 Información en medios masivos",9.5720625,2.24601654,0
"01/01/2018","sector","52 Servicios financieros y de seguros",159.690177,155.26313966,0
"01/01/2018","sector","53 Servicios inmobiliarios y de alquiler de bienes muebles e intangibles",-4.51068338,25.31037121,0
"01/01/2018","sector","54 Servicios profesionales, científicos y técnicos",-0.97830188,0.25360453,0
"01/01/2018","sector","55 Dirección y administración de grupos empresariales o corporativos",,0,0
"01/01/2018","sector","56 Servicios de apoyo a los negocios y manejo de residuos, y servicios de remediación",,,1
"01/01/2018","sector","61 Servicios educativos",0,,1
"01/01/2018","sector","62 Servicios de salud y de asistencia social",0,,1
"01/01/2018","sector","71 Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos",0,0,0
"01/01/2018","sector","72 Servicios de alojamiento temporal y de preparación de alimentos y bebidas",11.31014719,18.18977913,0
"01/01/2018","sector","81 Otros servicios excepto actividades gubernamentales",-0.55214155,0.00615675,0
"01/01/2018","sector","Confidencial",-1e-08,-2516.88684786422,0
