"Municipio","year","tipo","valor"
"Acatic",1989,"Egresos",917410
"Acatic",1990,"Egresos",1395202
"Acatic",1991,"Egresos",1801890
"Acatic",1992,"Egresos",2312756
"Acatic",1993,"Egresos",4805520
"Acatic",1994,"Egresos",3395525
"Acatic",1995,"Egresos",4384320
"Acatic",1996,"Egresos",6562698
"Acatic",1997,"Egresos",8791704
"Acatic",1998,"Egresos",13215318
"Acatic",1999,"Egresos",20746464
"Acatic",2000,"Egresos",24582664
"Acatic",2001,"Egresos",34341318
"Acatic",2002,"Egresos",31113955
"Acatic",2003,"Egresos",35656324
"Acatic",2004,"Egresos",37774810
"Acatic",2005,"Egresos",49197714
"Acatic",2007,"Egresos",44302646
"Acatic",2008,"Egresos",54489780
"Acatic",2009,"Egresos",61838483
"Acatic",2010,"Egresos",61474754
"Acatic",2011,"Egresos",74677611
"Acatic",2012,"Egresos",79833192
"Acatic",2013,"Egresos",74129640
"Acatic",2015,"Egresos",96135665
"Acatic",2016,"Egresos",87213336
"Acatic",2017,"Egresos",94871666
"Acatic",2018,"Egresos",103281831
"Acatic",2019,"Egresos",100632684
"Acatic",2020,"Egresos",120507306
"Acatic",2021,"Egresos",123992066
"Acatlán de Juárez",1989,"Egresos",580578
"Acatlán de Juárez",1990,"Egresos",1014698
"Acatlán de Juárez",1991,"Egresos",1397766
"Acatlán de Juárez",1992,"Egresos",3424250
"Acatlán de Juárez",1993,"Egresos",2507224
"Acatlán de Juárez",1994,"Egresos",2501803
"Acatlán de Juárez",1995,"Egresos",3469012
"Acatlán de Juárez",1996,"Egresos",5487914
"Acatlán de Juárez",1997,"Egresos",7321984
"Acatlán de Juárez",1998,"Egresos",9843416
"Acatlán de Juárez",1999,"Egresos",13791091
"Acatlán de Juárez",2001,"Egresos",19241239
"Acatlán de Juárez",2002,"Egresos",21593309
"Acatlán de Juárez",2003,"Egresos",25085466
"Acatlán de Juárez",2004,"Egresos",26421241
"Acatlán de Juárez",2005,"Egresos",27464770
"Acatlán de Juárez",2006,"Egresos",33701094
"Acatlán de Juárez",2007,"Egresos",37587879
"Acatlán de Juárez",2008,"Egresos",61593068
"Acatlán de Juárez",2009,"Egresos",58323719
"Acatlán de Juárez",2010,"Egresos",55503748
"Acatlán de Juárez",2011,"Egresos",56838160
"Acatlán de Juárez",2012,"Egresos",59050480
"Acatlán de Juárez",2013,"Egresos",74276189
"Acatlán de Juárez",2014,"Egresos",85515460
"Acatlán de Juárez",2015,"Egresos",64839871
"Acatlán de Juárez",2016,"Egresos",76783322
"Acatlán de Juárez",2017,"Egresos",85070070
"Acatlán de Juárez",2018,"Egresos",79516706
"Acatlán de Juárez",2019,"Egresos",86275604
"Acatlán de Juárez",2020,"Egresos",99569953
"Acatlán de Juárez",2021,"Egresos",105186221
"Ahualulco de Mercado",1989,"Egresos",1787384
"Ahualulco de Mercado",1990,"Egresos",3259582
"Ahualulco de Mercado",1991,"Egresos",2261927
"Ahualulco de Mercado",1992,"Egresos",3569759
"Ahualulco de Mercado",1993,"Egresos",3652639
"Ahualulco de Mercado",1994,"Egresos",3777837
"Ahualulco de Mercado",1995,"Egresos",5228171
"Ahualulco de Mercado",1996,"Egresos",6319826
"Ahualulco de Mercado",1997,"Egresos",8255645
"Ahualulco de Mercado",1998,"Egresos",11972794
"Ahualulco de Mercado",1999,"Egresos",15301937
"Ahualulco de Mercado",2000,"Egresos",19168816
"Ahualulco de Mercado",2001,"Egresos",22653033
"Ahualulco de Mercado",2002,"Egresos",27522491
"Ahualulco de Mercado",2003,"Egresos",25852236
"Ahualulco de Mercado",2004,"Egresos",33375952
"Ahualulco de Mercado",2005,"Egresos",57749864
"Ahualulco de Mercado",2006,"Egresos",46033344
"Ahualulco de Mercado",2007,"Egresos",53118942
"Ahualulco de Mercado",2008,"Egresos",67188471
"Ahualulco de Mercado",2009,"Egresos",73589195
"Ahualulco de Mercado",2010,"Egresos",55528072
"Ahualulco de Mercado",2011,"Egresos",54294801
"Ahualulco de Mercado",2012,"Egresos",58618886
"Ahualulco de Mercado",2013,"Egresos",79432056
"Ahualulco de Mercado",2014,"Egresos",78820366
"Ahualulco de Mercado",2015,"Egresos",94625462
"Ahualulco de Mercado",2016,"Egresos",78824405
"Ahualulco de Mercado",2017,"Egresos",102071077
"Ahualulco de Mercado",2018,"Egresos",84896175
"Ahualulco de Mercado",2019,"Egresos",100722400
"Ahualulco de Mercado",2020,"Egresos",100422218
"Amacueca",1989,"Egresos",601026
"Amacueca",1990,"Egresos",463999
"Amacueca",1991,"Egresos",894588
"Amacueca",1992,"Egresos",998292
"Amacueca",1993,"Egresos",1054852
"Amacueca",1994,"Egresos",1182355
"Amacueca",1995,"Egresos",1343212
"Amacueca",1996,"Egresos",2597244
"Amacueca",1997,"Egresos",3944561
"Amacueca",1998,"Egresos",5040158
"Amacueca",1999,"Egresos",7901742
"Amacueca",2000,"Egresos",9303004
"Amacueca",2001,"Egresos",9690302
"Amacueca",2002,"Egresos",9427281
"Amacueca",2004,"Egresos",10686084
"Amacueca",2005,"Egresos",12652430
"Amacueca",2006,"Egresos",16102356
"Amacueca",2007,"Egresos",17846928
"Amacueca",2008,"Egresos",29580183
"Amacueca",2009,"Egresos",45186351
"Amacueca",2010,"Egresos",24408632
"Amacueca",2011,"Egresos",24910459
"Amacueca",2012,"Egresos",27550289
"Amacueca",2013,"Egresos",34228951
"Amacueca",2014,"Egresos",47765209
"Amacueca",2016,"Egresos",31117374
"Amacueca",2017,"Egresos",40374552
"Amacueca",2018,"Egresos",35389608
"Amacueca",2019,"Egresos",37900457
"Amacueca",2020,"Egresos",38144070
"Amacueca",2021,"Egresos",53547157
"Amatitán",1989,"Egresos",655179
"Amatitán",1990,"Egresos",1129220
"Amatitán",1991,"Egresos",1661336
"Amatitán",1992,"Egresos",2106682
"Amatitán",1993,"Egresos",3151952
"Amatitán",1994,"Egresos",5842759
"Amatitán",1995,"Egresos",3085691
"Amatitán",1996,"Egresos",3802865
"Amatitán",1997,"Egresos",5309323
"Amatitán",1998,"Egresos",9212572
"Amatitán",1999,"Egresos",14776179
"Amatitán",2000,"Egresos",15168933
"Amatitán",2001,"Egresos",16262957
"Amatitán",2002,"Egresos",20005884
"Amatitán",2003,"Egresos",19628928
"Amatitán",2004,"Egresos",27472266
"Amatitán",2005,"Egresos",27422118
"Amatitán",2007,"Egresos",34015802
"Amatitán",2008,"Egresos",60765606
"Amatitán",2010,"Egresos",34863004
"Amatitán",2011,"Egresos",40333674
"Amatitán",2012,"Egresos",44501437
"Amatitán",2013,"Egresos",59972296
"Amatitán",2014,"Egresos",44540659
"Amatitán",2015,"Egresos",50419104
"Amatitán",2016,"Egresos",49619587
"Amatitán",2017,"Egresos",58639830
"Amatitán",2018,"Egresos",58882173
"Amatitán",2019,"Egresos",65942213
"Amatitán",2020,"Egresos",67088947
"Amatitán",2021,"Egresos",74764432
"Ameca",1989,"Egresos",3058446
"Ameca",1990,"Egresos",5347239
"Ameca",1991,"Egresos",6806546
"Ameca",1992,"Egresos",8733054
"Ameca",1993,"Egresos",12184288
"Ameca",1994,"Egresos",11826081
"Ameca",1995,"Egresos",13148000
"Ameca",1996,"Egresos",17603167
"Ameca",1997,"Egresos",21088950
"Ameca",1998,"Egresos",31812343
"Ameca",2000,"Egresos",57192542
"Ameca",2001,"Egresos",58968983
"Ameca",2002,"Egresos",70849901
"Ameca",2003,"Egresos",78660558
"Ameca",2004,"Egresos",77448602
"Ameca",2005,"Egresos",88864417
"Ameca",2006,"Egresos",115868704
"Ameca",2007,"Egresos",114319875
"Ameca",2008,"Egresos",162471281
"Ameca",2009,"Egresos",179082051
"Ameca",2010,"Egresos",130190930
"Ameca",2011,"Egresos",131333871
"Ameca",2012,"Egresos",125258429
"Ameca",2013,"Egresos",141030900
"Ameca",2014,"Egresos",169409461
"Ameca",2015,"Egresos",148883176
"Ameca",2016,"Egresos",167220886
"Ameca",2017,"Egresos",196161518
"Ameca",2018,"Egresos",200989272
"Ameca",2019,"Egresos",275891991
"Ameca",2020,"Egresos",225855418
"Ameca",2021,"Egresos",225579822
"San Juanito de Escobedo",1989,"Egresos",377059
"San Juanito de Escobedo",1990,"Egresos",572091
"San Juanito de Escobedo",1991,"Egresos",836685
"San Juanito de Escobedo",1992,"Egresos",979173
"San Juanito de Escobedo",1993,"Egresos",1250298
"San Juanito de Escobedo",1994,"Egresos",1397135
"San Juanito de Escobedo",1995,"Egresos",1775085
"San Juanito de Escobedo",1996,"Egresos",2931862
"San Juanito de Escobedo",1997,"Egresos",4551943
"San Juanito de Escobedo",1998,"Egresos",6594641
"San Juanito de Escobedo",1999,"Egresos",7662139
"San Juanito de Escobedo",2000,"Egresos",9975077
"San Juanito de Escobedo",2001,"Egresos",10039903
"San Juanito de Escobedo",2003,"Egresos",12103860
"San Juanito de Escobedo",2004,"Egresos",15197991
"San Juanito de Escobedo",2005,"Egresos",16618286
"San Juanito de Escobedo",2007,"Egresos",24792976
"San Juanito de Escobedo",2009,"Egresos",36370745
"San Juanito de Escobedo",2010,"Egresos",30304110
"San Juanito de Escobedo",2011,"Egresos",28519400
"San Juanito de Escobedo",2013,"Egresos",29137700
"San Juanito de Escobedo",2014,"Egresos",49492197
"San Juanito de Escobedo",2015,"Egresos",33994154
"San Juanito de Escobedo",2016,"Egresos",33695840
"San Juanito de Escobedo",2017,"Egresos",39260958
"San Juanito de Escobedo",2018,"Egresos",59682104
"San Juanito de Escobedo",2019,"Egresos",87046038
"San Juanito de Escobedo",2020,"Egresos",55754660
"San Juanito de Escobedo",2021,"Egresos",69006006
"Arandas",1989,"Egresos",2100646
"Arandas",1990,"Egresos",3912726
"Arandas",1991,"Egresos",5577272
"Arandas",1992,"Egresos",7794161
"Arandas",1993,"Egresos",12655930
"Arandas",1994,"Egresos",11158183
"Arandas",1995,"Egresos",13167828
"Arandas",1996,"Egresos",19467799
"Arandas",1997,"Egresos",28797333
"Arandas",1998,"Egresos",55046287
"Arandas",1999,"Egresos",83086695
"Arandas",2000,"Egresos",90056707
"Arandas",2001,"Egresos",93798964
"Arandas",2002,"Egresos",120325539
"Arandas",2003,"Egresos",132594159
"Arandas",2004,"Egresos",146756487
"Arandas",2005,"Egresos",147828012
"Arandas",2006,"Egresos",152045322
"Arandas",2007,"Egresos",137845901
"Arandas",2008,"Egresos",163870612
"Arandas",2009,"Egresos",187642784
"Arandas",2010,"Egresos",155789858
"Arandas",2011,"Egresos",222136942
"Arandas",2012,"Egresos",230712322
"Arandas",2013,"Egresos",229992545
"Arandas",2014,"Egresos",229130010
"Arandas",2015,"Egresos",217863135
"Arandas",2016,"Egresos",234198768
"Arandas",2017,"Egresos",250445410
"Arandas",2018,"Egresos",293783688
"Arandas",2019,"Egresos",278401637
"Arandas",2020,"Egresos",277665859
"Arandas",2021,"Egresos",291789148
"El Arenal",1989,"Egresos",575135
"El Arenal",1990,"Egresos",894725
"El Arenal",1991,"Egresos",1408217
"El Arenal",1992,"Egresos",2341882
"El Arenal",1993,"Egresos",2769381
"El Arenal",1994,"Egresos",3014736
"El Arenal",1995,"Egresos",3332896
"El Arenal",1996,"Egresos",3839633
"El Arenal",1997,"Egresos",5277377
"El Arenal",1998,"Egresos",10492696
"El Arenal",1999,"Egresos",13582793
"El Arenal",2000,"Egresos",16338656
"El Arenal",2001,"Egresos",19151687
"El Arenal",2002,"Egresos",24682093
"El Arenal",2004,"Egresos",23763936
"El Arenal",2005,"Egresos",28233973
"El Arenal",2006,"Egresos",52566823
"El Arenal",2008,"Egresos",82419346
"El Arenal",2009,"Egresos",96153561
"El Arenal",2010,"Egresos",60250010
"El Arenal",2013,"Egresos",69887631
"El Arenal",2014,"Egresos",77549189
"El Arenal",2015,"Egresos",75853358
"El Arenal",2016,"Egresos",63584994
"El Arenal",2017,"Egresos",72819762
"El Arenal",2018,"Egresos",80085324
"El Arenal",2019,"Egresos",82374747
"El Arenal",2020,"Egresos",89678875
"Atemajac de Brizuela",1989,"Egresos",312468
"Atemajac de Brizuela",1990,"Egresos",473056
"Atemajac de Brizuela",1991,"Egresos",627704
"Atemajac de Brizuela",1992,"Egresos",898824
"Atemajac de Brizuela",1993,"Egresos",1099976
"Atemajac de Brizuela",1994,"Egresos",1391653
"Atemajac de Brizuela",1995,"Egresos",1637263
"Atemajac de Brizuela",1996,"Egresos",2554597
"Atemajac de Brizuela",1997,"Egresos",3943308
"Atemajac de Brizuela",1998,"Egresos",5737997
"Atemajac de Brizuela",1999,"Egresos",7090258
"Atemajac de Brizuela",2001,"Egresos",9605360
"Atemajac de Brizuela",2002,"Egresos",11554311
"Atemajac de Brizuela",2003,"Egresos",11785386
"Atemajac de Brizuela",2004,"Egresos",12030931
"Atemajac de Brizuela",2005,"Egresos",14008091
"Atemajac de Brizuela",2006,"Egresos",19050186
"Atemajac de Brizuela",2007,"Egresos",20136926
"Atemajac de Brizuela",2008,"Egresos",27842523
"Atemajac de Brizuela",2009,"Egresos",37528579
"Atemajac de Brizuela",2010,"Egresos",28632019
"Atemajac de Brizuela",2012,"Egresos",32110519
"Atemajac de Brizuela",2013,"Egresos",31888019
"Atemajac de Brizuela",2016,"Egresos",32992603
"Atemajac de Brizuela",2017,"Egresos",35097359
"Atemajac de Brizuela",2019,"Egresos",43477119
"Atemajac de Brizuela",2020,"Egresos",46259858
"Atemajac de Brizuela",2021,"Egresos",49351198
"Atengo",1989,"Egresos",435436
"Atengo",1990,"Egresos",1077049
"Atengo",1991,"Egresos",856834
"Atengo",1992,"Egresos",1195324
"Atengo",1993,"Egresos",1194049
"Atengo",1994,"Egresos",1694604
"Atengo",1995,"Egresos",1900459
"Atengo",1996,"Egresos",3088567
"Atengo",1997,"Egresos",4152179
"Atengo",1998,"Egresos",5941563
"Atengo",1999,"Egresos",7956238
"Atengo",2000,"Egresos",10756443
"Atengo",2001,"Egresos",9779887
"Atengo",2002,"Egresos",11554885
"Atengo",2003,"Egresos",11730536
"Atengo",2004,"Egresos",11865442
"Atengo",2005,"Egresos",15534116
"Atengo",2006,"Egresos",18688712
"Atengo",2007,"Egresos",16034317
"Atengo",2008,"Egresos",22033226
"Atengo",2009,"Egresos",35893028
"Atengo",2010,"Egresos",28314916
"Atengo",2011,"Egresos",31156968
"Atengo",2012,"Egresos",30178219
"Atengo",2013,"Egresos",30043975
"Atengo",2014,"Egresos",40558249
"Atengo",2016,"Egresos",39532084
"Atengo",2017,"Egresos",48664773
"Atengo",2018,"Egresos",42435626
"Atengo",2019,"Egresos",47583329
"Atengo",2020,"Egresos",55282040
"Atengo",2021,"Egresos",50138357
"Atenguillo",1989,"Egresos",323753
"Atenguillo",1990,"Egresos",475350
"Atenguillo",1991,"Egresos",685702
"Atenguillo",1992,"Egresos",807938
"Atenguillo",1993,"Egresos",1051303
"Atenguillo",1994,"Egresos",1327539
"Atenguillo",1995,"Egresos",1466905
"Atenguillo",1996,"Egresos",2840726
"Atenguillo",1997,"Egresos",4014728
"Atenguillo",1998,"Egresos",5433953
"Atenguillo",1999,"Egresos",6856866
"Atenguillo",2000,"Egresos",8843464
"Atenguillo",2001,"Egresos",12747176
"Atenguillo",2002,"Egresos",11215454
"Atenguillo",2003,"Egresos",11488564
"Atenguillo",2004,"Egresos",12416732
"Atenguillo",2005,"Egresos",14220751
"Atenguillo",2006,"Egresos",19490462
"Atenguillo",2007,"Egresos",17886487
"Atenguillo",2009,"Egresos",37772869
"Atenguillo",2010,"Egresos",31181574
"Atenguillo",2011,"Egresos",29637448
"Atenguillo",2012,"Egresos",36193537
"Atenguillo",2013,"Egresos",28551114
"Atenguillo",2014,"Egresos",34319916
"Atenguillo",2015,"Egresos",41417149
"Atenguillo",2016,"Egresos",38240237
"Atenguillo",2017,"Egresos",49653883
"Atenguillo",2018,"Egresos",54368810
"Atenguillo",2019,"Egresos",34689410
"Atenguillo",2020,"Egresos",56030760
"Atenguillo",2021,"Egresos",57410590
"Atotonilco el Alto",1989,"Egresos",8367290
"Atotonilco el Alto",1990,"Egresos",8125912
"Atotonilco el Alto",1991,"Egresos",6878616
"Atotonilco el Alto",1992,"Egresos",6740624
"Atotonilco el Alto",1993,"Egresos",9808697
"Atotonilco el Alto",1994,"Egresos",17722338
"Atotonilco el Alto",1995,"Egresos",14226794
"Atotonilco el Alto",1996,"Egresos",15387796
"Atotonilco el Alto",1997,"Egresos",19735891
"Atotonilco el Alto",1998,"Egresos",30094657
"Atotonilco el Alto",1999,"Egresos",57749081
"Atotonilco el Alto",2000,"Egresos",62739384
"Atotonilco el Alto",2001,"Egresos",59999567
"Atotonilco el Alto",2002,"Egresos",66978395
"Atotonilco el Alto",2003,"Egresos",74150035
"Atotonilco el Alto",2004,"Egresos",85332808
"Atotonilco el Alto",2005,"Egresos",106604275
"Atotonilco el Alto",2006,"Egresos",113292877
"Atotonilco el Alto",2007,"Egresos",124603330
"Atotonilco el Alto",2008,"Egresos",156402784
"Atotonilco el Alto",2009,"Egresos",174519977
"Atotonilco el Alto",2010,"Egresos",146309295
"Atotonilco el Alto",2011,"Egresos",150261234
"Atotonilco el Alto",2012,"Egresos",173496215
"Atotonilco el Alto",2013,"Egresos",174795148
"Atotonilco el Alto",2015,"Egresos",199377600
"Atotonilco el Alto",2016,"Egresos",178269745
"Atotonilco el Alto",2017,"Egresos",196044900
"Atotonilco el Alto",2018,"Egresos",208419736
"Atotonilco el Alto",2019,"Egresos",243476492
"Atotonilco el Alto",2020,"Egresos",231920527
"Atotonilco el Alto",2021,"Egresos",231877431
"Atoyac",1989,"Egresos",526125
"Atoyac",1990,"Egresos",986455
"Atoyac",1991,"Egresos",1276468
"Atoyac",1992,"Egresos",1749163
"Atoyac",1993,"Egresos",2517391
"Atoyac",1994,"Egresos",2344804
"Atoyac",1995,"Egresos",3263000
"Atoyac",1996,"Egresos",4555584
"Atoyac",1997,"Egresos",5908605
"Atoyac",1998,"Egresos",9343655
"Atoyac",1999,"Egresos",20476300
"Atoyac",2000,"Egresos",15013274
"Atoyac",2001,"Egresos",14170713
"Atoyac",2002,"Egresos",14897028
"Atoyac",2003,"Egresos",17117216
"Atoyac",2004,"Egresos",20006067
"Atoyac",2005,"Egresos",19735885
"Atoyac",2006,"Egresos",20626649
"Atoyac",2007,"Egresos",24386520
"Atoyac",2009,"Egresos",57621585
"Atoyac",2010,"Egresos",26467171
"Atoyac",2012,"Egresos",38052906
"Atoyac",2013,"Egresos",36205697
"Atoyac",2014,"Egresos",42684905
"Atoyac",2015,"Egresos",41550549
"Atoyac",2017,"Egresos",46781578
"Atoyac",2018,"Egresos",48449545
"Atoyac",2019,"Egresos",49005924
"Atoyac",2020,"Egresos",48148375
"Atoyac",2021,"Egresos",55868432
"Autlán de Navarro",1989,"Egresos",2557889
"Autlán de Navarro",1990,"Egresos",5064428
"Autlán de Navarro",1991,"Egresos",8158182
"Autlán de Navarro",1992,"Egresos",7591402
"Autlán de Navarro",1993,"Egresos",9340065
"Autlán de Navarro",1994,"Egresos",13923937
"Autlán de Navarro",1995,"Egresos",17827956
"Autlán de Navarro",1996,"Egresos",20387254
"Autlán de Navarro",1997,"Egresos",26840113
"Autlán de Navarro",1998,"Egresos",37418397
"Autlán de Navarro",1999,"Egresos",59625428
"Autlán de Navarro",2000,"Egresos",68424384
"Autlán de Navarro",2001,"Egresos",71305516
"Autlán de Navarro",2002,"Egresos",78077342
"Autlán de Navarro",2003,"Egresos",83016990
"Autlán de Navarro",2004,"Egresos",87133370
"Autlán de Navarro",2005,"Egresos",113748383
"Autlán de Navarro",2006,"Egresos",149374595
"Autlán de Navarro",2007,"Egresos",129967963
"Autlán de Navarro",2008,"Egresos",173434806
"Autlán de Navarro",2009,"Egresos",189639213
"Autlán de Navarro",2010,"Egresos",180999346
"Autlán de Navarro",2011,"Egresos",195582902
"Autlán de Navarro",2012,"Egresos",199865386
"Autlán de Navarro",2013,"Egresos",265590223
"Autlán de Navarro",2014,"Egresos",280007987
"Autlán de Navarro",2015,"Egresos",274860307
"Autlán de Navarro",2016,"Egresos",230968094
"Autlán de Navarro",2017,"Egresos",281289562
"Autlán de Navarro",2018,"Egresos",288550147
"Autlán de Navarro",2019,"Egresos",316376721
"Autlán de Navarro",2020,"Egresos",329447863
"Autlán de Navarro",2021,"Egresos",318719170
"Ayotlán",1989,"Egresos",1200061
"Ayotlán",1990,"Egresos",1825782
"Ayotlán",1991,"Egresos",2186794
"Ayotlán",1992,"Egresos",2975163
"Ayotlán",1993,"Egresos",3718055
"Ayotlán",1994,"Egresos",3850794
"Ayotlán",1995,"Egresos",4602548
"Ayotlán",1996,"Egresos",7185666
"Ayotlán",1997,"Egresos",11002877
"Ayotlán",1998,"Egresos",16985116
"Ayotlán",1999,"Egresos",24158844
"Ayotlán",2000,"Egresos",31372370
"Ayotlán",2001,"Egresos",38289043
"Ayotlán",2002,"Egresos",43700360
"Ayotlán",2003,"Egresos",49711261
"Ayotlán",2004,"Egresos",44445961
"Ayotlán",2005,"Egresos",59994356
"Ayotlán",2006,"Egresos",74953547
"Ayotlán",2007,"Egresos",59366948
"Ayotlán",2008,"Egresos",92516152
"Ayotlán",2009,"Egresos",93649173
"Ayotlán",2010,"Egresos",80582001
"Ayotlán",2011,"Egresos",93810280
"Ayotlán",2012,"Egresos",94401091
"Ayotlán",2013,"Egresos",92408262
"Ayotlán",2014,"Egresos",133487781
"Ayotlán",2015,"Egresos",132377291
"Ayotlán",2016,"Egresos",155210662
"Ayotlán",2017,"Egresos",134423217
"Ayotlán",2018,"Egresos",160157849
"Ayotlán",2019,"Egresos",133697698
"Ayotlán",2020,"Egresos",136534703
"Ayotlán",2021,"Egresos",139195210
"Ayutla",1989,"Egresos",1636225
"Ayutla",1990,"Egresos",2039059
"Ayutla",1991,"Egresos",2584806
"Ayutla",1992,"Egresos",2917224
"Ayutla",1993,"Egresos",2749347
"Ayutla",1994,"Egresos",2863914
"Ayutla",1995,"Egresos",3476215
"Ayutla",1996,"Egresos",4307709
"Ayutla",1997,"Egresos",5917759
"Ayutla",1998,"Egresos",10109958
"Ayutla",1999,"Egresos",13618596
"Ayutla",2002,"Egresos",26416275
"Ayutla",2004,"Egresos",26073100
"Ayutla",2005,"Egresos",25071042
"Ayutla",2006,"Egresos",32877056
"Ayutla",2007,"Egresos",44775550
"Ayutla",2008,"Egresos",57812153
"Ayutla",2009,"Egresos",71721128
"Ayutla",2010,"Egresos",58335368
"Ayutla",2011,"Egresos",53180888
"Ayutla",2012,"Egresos",53171091
"Ayutla",2013,"Egresos",93394050
"Ayutla",2014,"Egresos",74822286
"Ayutla",2015,"Egresos",59522448
"Ayutla",2016,"Egresos",102280796
"Ayutla",2017,"Egresos",83870892
"Ayutla",2018,"Egresos",78972623
"Ayutla",2019,"Egresos",79466937
"Ayutla",2020,"Egresos",73294077
"Ayutla",2021,"Egresos",76619263
"La Barca",1989,"Egresos",2361951
"La Barca",1990,"Egresos",3630005
"La Barca",1991,"Egresos",5263597
"La Barca",1992,"Egresos",7620009
"La Barca",1993,"Egresos",8824724
"La Barca",1994,"Egresos",10329639
"La Barca",1995,"Egresos",12514709
"La Barca",1996,"Egresos",16670647
"La Barca",1997,"Egresos",20236740
"La Barca",1998,"Egresos",32199997
"La Barca",1999,"Egresos",50263711
"La Barca",2000,"Egresos",56144480
"La Barca",2001,"Egresos",58305212
"La Barca",2002,"Egresos",63791420
"La Barca",2003,"Egresos",74765605
"La Barca",2004,"Egresos",80220190
"La Barca",2005,"Egresos",102144862
"La Barca",2006,"Egresos",119153784
"La Barca",2007,"Egresos",123079417
"La Barca",2008,"Egresos",163590954
"La Barca",2009,"Egresos",142901115
"La Barca",2010,"Egresos",177330586
"La Barca",2011,"Egresos",162650804
"La Barca",2012,"Egresos",160288933
"La Barca",2014,"Egresos",170747504
"La Barca",2016,"Egresos",170777345
"La Barca",2017,"Egresos",189758875
"La Barca",2018,"Egresos",196520439
"La Barca",2019,"Egresos",193491209
"La Barca",2020,"Egresos",189447119
"La Barca",2021,"Egresos",210723793
"Bolaños",1989,"Egresos",358980
"Bolaños",1990,"Egresos",591398
"Bolaños",1991,"Egresos",654452
"Bolaños",1992,"Egresos",779492
"Bolaños",1993,"Egresos",980268
"Bolaños",1994,"Egresos",1128785
"Bolaños",1995,"Egresos",1409030
"Bolaños",1996,"Egresos",2413503
"Bolaños",1997,"Egresos",3408154
"Bolaños",1998,"Egresos",8366011
"Bolaños",1999,"Egresos",9453526
"Bolaños",2000,"Egresos",16315284
"Bolaños",2001,"Egresos",11942555
"Bolaños",2002,"Egresos",13125488
"Bolaños",2003,"Egresos",13730684
"Bolaños",2004,"Egresos",17836005
"Bolaños",2005,"Egresos",28432832
"Bolaños",2006,"Egresos",21350655
"Bolaños",2007,"Egresos",24384767
"Bolaños",2008,"Egresos",39045189
"Bolaños",2009,"Egresos",54098874
"Bolaños",2010,"Egresos",73565095
"Bolaños",2011,"Egresos",65774416
"Bolaños",2012,"Egresos",48184429
"Bolaños",2018,"Egresos",16774951
"Bolaños",2019,"Egresos",74338692
"Bolaños",2020,"Egresos",89212449
"Bolaños",2021,"Egresos",77074477
"Cabo Corrientes",1989,"Egresos",508889
"Cabo Corrientes",1990,"Egresos",724113
"Cabo Corrientes",1991,"Egresos",1010890
"Cabo Corrientes",1992,"Egresos",1981765
"Cabo Corrientes",1993,"Egresos",1681985
"Cabo Corrientes",1994,"Egresos",1737034
"Cabo Corrientes",1995,"Egresos",1389616
"Cabo Corrientes",1996,"Egresos",3223431
"Cabo Corrientes",1997,"Egresos",4600244
"Cabo Corrientes",1998,"Egresos",9216282
"Cabo Corrientes",1999,"Egresos",12026655
"Cabo Corrientes",2000,"Egresos",17399523
"Cabo Corrientes",2001,"Egresos",19543233
"Cabo Corrientes",2002,"Egresos",22414692
"Cabo Corrientes",2003,"Egresos",23858265
"Cabo Corrientes",2004,"Egresos",27349933
"Cabo Corrientes",2005,"Egresos",32227933
"Cabo Corrientes",2006,"Egresos",50934587
"Cabo Corrientes",2007,"Egresos",38989186
"Cabo Corrientes",2008,"Egresos",63408521
"Cabo Corrientes",2009,"Egresos",78027324
"Cabo Corrientes",2010,"Egresos",64105300
"Cabo Corrientes",2011,"Egresos",64623301
"Cabo Corrientes",2013,"Egresos",64106746
"Cabo Corrientes",2014,"Egresos",70604316
"Cabo Corrientes",2015,"Egresos",76822877
"Cabo Corrientes",2016,"Egresos",77478500
"Cabo Corrientes",2017,"Egresos",78963404
"Cabo Corrientes",2018,"Egresos",72054250
"Cabo Corrientes",2019,"Egresos",80110152
"Cabo Corrientes",2020,"Egresos",105443618
"Cabo Corrientes",2021,"Egresos",88095338
"Casimiro Castillo",1989,"Egresos",1670295
"Casimiro Castillo",1990,"Egresos",2112695
"Casimiro Castillo",1991,"Egresos",2071652
"Casimiro Castillo",1992,"Egresos",2657317
"Casimiro Castillo",1993,"Egresos",3066796
"Casimiro Castillo",1994,"Egresos",3440507
"Casimiro Castillo",1995,"Egresos",4614486
"Casimiro Castillo",1996,"Egresos",6498641
"Casimiro Castillo",1997,"Egresos",8240769
"Casimiro Castillo",1998,"Egresos",13063102
"Casimiro Castillo",1999,"Egresos",18378046
"Casimiro Castillo",2000,"Egresos",22005110
"Casimiro Castillo",2001,"Egresos",25983367
"Casimiro Castillo",2002,"Egresos",29671670
"Casimiro Castillo",2003,"Egresos",28993297
"Casimiro Castillo",2004,"Egresos",31668722
"Casimiro Castillo",2005,"Egresos",34403152
"Casimiro Castillo",2006,"Egresos",35486049
"Casimiro Castillo",2007,"Egresos",46439383
"Casimiro Castillo",2008,"Egresos",66604645
"Casimiro Castillo",2009,"Egresos",66601590
"Casimiro Castillo",2010,"Egresos",61049915
"Casimiro Castillo",2011,"Egresos",71853676
"Casimiro Castillo",2012,"Egresos",77024115
