"sysdate","variable","value"
2020-08-16,"diesel",19.6461254612546
2020-08-17,"diesel",19.6421771217712
2020-08-18,"diesel",19.6390036900369
2020-08-19,"diesel",19.6311070110701
2020-08-20,"diesel",19.6378597785978
2020-08-21,"diesel",19.6434686346863
2020-08-22,"diesel",19.6508487084871
2020-08-23,"diesel",19.6542804428044
2020-08-24,"diesel",19.6509963099631
2020-08-25,"diesel",19.6535424354244
2020-08-26,"diesel",19.650110701107
2020-08-27,"diesel",19.6565313653137
2020-08-28,"diesel",19.6685608856089
2020-08-29,"diesel",19.6685239852399
2020-08-30,"diesel",19.6511439114391
2020-08-31,"diesel",19.6426568265683
2020-09-01,"diesel",19.6527675276753
2020-09-02,"diesel",19.6415129151292
2020-09-03,"diesel",19.6344280442804
2020-09-04,"diesel",19.6209594095941
2020-09-05,"diesel",19.6180811808118
2020-09-06,"diesel",19.5923985239852
2020-09-07,"diesel",19.5853874538745
2020-09-08,"diesel",19.5869372693727
2020-09-09,"diesel",19.5705904059041
2020-09-10,"diesel",19.5540221402214
2020-09-11,"diesel",19.5206273062731
2020-09-12,"diesel",19.4892250922509
2020-09-13,"diesel",19.4326102941176
2020-09-14,"diesel",19.4186764705882
2020-09-15,"diesel",19.3969485294118
2020-09-16,"diesel",19.3597794117647
2020-09-17,"diesel",19.3277941176471
2020-09-18,"diesel",19.3180514705882
2020-09-19,"diesel",19.2960294117647
2020-09-20,"diesel",19.2720220588235
2020-09-21,"diesel",19.2698897058824
2020-09-22,"diesel",19.2641176470588
2020-09-23,"diesel",19.1532600732601
2020-09-24,"diesel",19.2270220588235
2020-09-25,"diesel",19.2080882352941
2020-09-26,"diesel",19.1898161764706
2020-09-27,"diesel",19.1832352941176
2020-09-28,"diesel",19.1840441176471
2020-09-29,"diesel",19.1736397058824
2020-09-30,"diesel",19.1822794117647
2020-10-01,"diesel",19.1887867647059
2020-10-02,"diesel",19.1950735294118
2020-10-03,"diesel",19.1836764705882
2020-10-04,"diesel",19.1738235294118
2020-10-05,"diesel",19.1719117647059
2020-10-06,"diesel",19.1646691176471
2020-10-07,"diesel",19.1433455882353
2020-10-08,"diesel",19.1181985294118
2020-10-09,"diesel",19.1133455882353
2020-10-10,"diesel",19.1030514705882
2020-10-11,"diesel",19.1030514705882
2020-10-12,"diesel",19.1053308823529
2020-10-13,"diesel",19.1041544117647
2020-10-14,"diesel",19.0868014705882
2020-10-15,"diesel",19.0779779411765
2020-10-16,"diesel",19.0752205882353
2020-10-17,"diesel",19.0624632352941
2020-10-18,"diesel",19.0529779411765
2020-10-19,"diesel",19.050625
2020-10-20,"diesel",19.0458455882353
2020-10-21,"diesel",19.0360294117647
2020-10-22,"diesel",19.0194485294118
2020-10-23,"diesel",18.986875
2020-10-24,"diesel",18.9611764705882
2020-10-25,"diesel",18.9365441176471
2020-10-26,"diesel",18.9329779411765
2020-10-27,"diesel",18.9287132352941
2020-10-28,"diesel",18.8804044117647
2020-10-29,"diesel",18.8372794117647
2020-10-30,"diesel",18.8075
2020-10-31,"diesel",18.7713235294118
2020-11-01,"diesel",18.7434191176471
2020-11-02,"diesel",18.7410294117647
2020-11-03,"diesel",18.7274264705882
2020-11-04,"diesel",18.7152941176471
2020-11-05,"diesel",18.6879411764706
2020-11-06,"diesel",18.6675735294118
2020-11-07,"diesel",18.6535294117647
2020-11-08,"diesel",18.6490808823529
2020-11-09,"diesel",18.646875
2020-11-10,"diesel",18.6456985294118
2020-11-11,"diesel",18.6344485294118
2020-11-12,"diesel",18.6278308823529
2020-11-13,"diesel",18.6392279411765
2020-11-14,"diesel",18.6500735294118
2020-11-15,"diesel",18.64875
2020-11-16,"diesel",18.6480147058824
2020-11-17,"diesel",18.6516176470588
2020-11-18,"diesel",18.6484926470588
2020-11-19,"diesel",18.6352573529412
2020-11-20,"diesel",18.6354779411765
2020-11-21,"diesel",18.6401838235294
2020-11-22,"diesel",18.6415441176471
2020-11-23,"diesel",18.6410294117647
2020-11-24,"diesel",18.6434191176471
2020-11-25,"diesel",18.6545588235294
2020-11-26,"diesel",18.6534558823529
2020-11-27,"diesel",18.6767647058824
2020-11-28,"diesel",18.7154779411765
2020-11-29,"diesel",18.7566544117647
2020-11-30,"diesel",18.7626838235294
2020-12-01,"diesel",18.7686764705882
2020-12-02,"diesel",18.8072058823529
2020-12-03,"diesel",18.8392647058824
2020-12-04,"diesel",18.8465073529412
2020-12-05,"diesel",18.8408823529412
2020-12-06,"diesel",18.8433455882353
2020-12-07,"diesel",18.8444485294118
2020-12-08,"diesel",18.8433579335793
2020-12-09,"diesel",18.8462730627306
2020-12-10,"diesel",18.850147601476
2020-12-11,"diesel",18.8526568265683
2020-12-12,"diesel",18.8560147601476
2020-12-13,"diesel",18.8663837638376
2020-12-14,"diesel",18.860442804428
2020-12-15,"diesel",18.8673431734317
2020-12-16,"diesel",18.9036531365314
2020-12-18,"diesel",18.9463099630996
2020-12-19,"diesel",18.9688560885609
2020-12-20,"diesel",19.0055719557196
2020-12-21,"diesel",19.0226937269373
2020-12-22,"diesel",19.0340221402214
2020-12-23,"diesel",19.0792250922509
2020-12-24,"diesel",19.1052767527675
2020-12-25,"diesel",19.1065682656827
2020-12-26,"diesel",19.1140221402214
2020-12-27,"diesel",19.1205166051661
2020-12-28,"diesel",19.120295202952
2020-12-29,"diesel",19.1235055350554
2020-12-30,"diesel",19.1316236162362
2020-12-31,"diesel",19.1352398523985
2021-01-01,"diesel",19.1416236162362
2021-01-02,"diesel",19.1649815498155
2021-01-03,"diesel",19.1867527675277
2021-01-04,"diesel",19.1922878228782
2021-01-05,"diesel",19.1980442804428
2021-01-06,"diesel",19.2353874538745
2021-01-07,"diesel",19.2474538745387
2021-01-08,"diesel",19.3055719557196
2021-01-09,"diesel",19.3510332103321
2021-01-10,"diesel",19.3857195571956
2021-01-11,"diesel",19.4007011070111
2021-01-12,"diesel",19.4171955719557
2021-01-13,"diesel",19.5136162361624
2021-01-14,"diesel",19.5642066420664
2021-01-15,"diesel",19.6106642066421
2021-01-16,"diesel",19.6570848708487
2021-01-17,"diesel",19.6748339483395
2021-01-18,"diesel",19.6764575645756
2021-01-19,"diesel",19.6844280442804
2021-01-20,"diesel",19.6970848708487
2021-01-21,"diesel",19.7230996309963
2021-01-22,"diesel",19.7061623616236
2021-01-23,"diesel",19.7106273062731
2021-01-24,"diesel",19.7130996309963
2021-01-25,"diesel",19.7129520295203
2021-01-26,"diesel",19.7148708487085
2021-01-27,"diesel",19.7373431734317
2021-01-28,"diesel",19.7548339483395
2021-01-29,"diesel",19.7791512915129
2021-01-30,"diesel",19.8047970479705
2021-01-31,"diesel",19.8259040590406
2021-02-01,"diesel",19.8315498154982
2021-02-02,"diesel",19.8465799256506
2021-02-03,"diesel",19.8542750929368
2021-02-04,"diesel",19.8691078066914
2021-02-05,"diesel",19.913531598513
2021-02-06,"diesel",19.9697769516729
2021-02-07,"diesel",20.0389219330855
2021-02-08,"diesel",20.0467286245353
2021-02-09,"diesel",20.0856133828996
2021-02-10,"diesel",20.1317100371747
2021-02-11,"diesel",20.1498518518519
2021-02-12,"diesel",20.1738518518519
2021-02-13,"diesel",20.2068518518519
2021-02-14,"diesel",20.2204074074074
2021-02-15,"diesel",20.224
2021-02-16,"diesel",20.2311481481481
2021-02-17,"diesel",20.2644074074074
2021-02-18,"diesel",20.2806666666667
2021-02-19,"diesel",20.346
2021-02-20,"diesel",20.4257037037037
2021-02-21,"diesel",20.502037037037
2021-02-22,"diesel",20.5240740740741
2021-02-23,"diesel",20.559
2021-02-24,"diesel",20.608
2021-02-25,"diesel",20.658037037037
2021-02-26,"diesel",20.6938888888889
2021-02-27,"diesel",20.7239259259259
2021-02-28,"diesel",20.7651111111111
2021-03-01,"diesel",20.7730740740741
2021-03-02,"diesel",20.815962962963
2021-03-03,"diesel",20.8717777777778
2021-03-04,"diesel",20.9434444444444
2021-03-05,"diesel",20.9878518518519
2021-03-06,"diesel",21.0108518518519
2021-03-07,"diesel",21.032037037037
2021-03-08,"diesel",21.0387037037037
2021-03-09,"diesel",21.0614074074074
2021-03-10,"diesel",21.1018888888889
2021-03-11,"diesel",21.1425185185185
2021-03-12,"diesel",21.193962962963
2021-03-13,"diesel",21.2144814814815
2021-03-14,"diesel",21.2492222222222
2021-03-15,"diesel",21.2526666666667
2021-03-16,"diesel",21.2514814814815
2021-03-17,"diesel",21.2604814814815
2021-03-18,"diesel",21.2641851851852
2021-03-19,"diesel",21.282037037037
2021-03-21,"diesel",21.3074074074074
2021-03-22,"diesel",21.3088888888889
2021-03-23,"diesel",21.3042962962963
2021-03-24,"diesel",21.2727407407407
2021-03-25,"diesel",21.2677407407407
2021-03-26,"diesel",21.2475925925926
2021-03-27,"diesel",21.2538148148148
2021-03-28,"diesel",21.2498148148148
2021-03-29,"diesel",21.2518518518519
2021-03-30,"diesel",21.2544444444444
2021-03-31,"diesel",21.2591111111111
2021-04-01,"diesel",21.2687777777778
2021-04-02,"diesel",21.2718518518519
2021-04-03,"diesel",21.2737037037037
2021-04-05,"diesel",21.2724814814815
2021-04-06,"diesel",21.2758148148148
2021-04-07,"diesel",21.2765185185185
2021-04-08,"diesel",21.2804814814815
2021-04-09,"diesel",21.2827037037037
2021-04-10,"diesel",21.2782962962963
2021-04-11,"diesel",21.2703703703704
2021-04-12,"diesel",21.2714444444444
2021-04-13,"diesel",21.2738148148148
2021-04-14,"diesel",21.2725185185185
2021-04-15,"diesel",21.2754814814815
2021-04-16,"diesel",21.2806296296296
2021-04-17,"diesel",21.2908518518519
2021-04-18,"diesel",21.3164074074074
2021-04-19,"diesel",21.3167777777778
2021-04-20,"diesel",21.3274074074074
2021-04-21,"diesel",21.3484074074074
2021-04-22,"diesel",21.357037037037
2021-04-23,"diesel",21.3592222222222
2021-04-24,"diesel",21.3574074074074
2021-04-25,"diesel",21.3512962962963
2021-04-26,"diesel",21.3517407407407
2021-04-27,"diesel",21.3497777777778
2021-04-28,"diesel",21.3471851851852
2021-04-29,"diesel",21.3441481481481
2021-04-30,"diesel",21.348037037037
2021-05-01,"diesel",21.3560740740741
2021-05-02,"diesel",21.3513333333333
2021-05-03,"diesel",21.3525555555556
2021-05-04,"diesel",21.3552592592593
2021-05-05,"diesel",21.364037037037
2021-05-06,"diesel",21.3687037037037
2021-05-07,"diesel",21.3741111111111
2021-05-08,"diesel",21.3737777777778
2021-05-09,"diesel",21.374962962963
2021-05-10,"diesel",21.3768518518519
2021-05-11,"diesel",21.3846296296296
2021-05-12,"diesel",21.390962962963
2021-05-13,"diesel",21.3973333333333
2021-05-14,"diesel",21.396037037037
2021-05-15,"diesel",21.3981851851852
2021-05-16,"diesel",21.397962962963
2021-05-17,"diesel",21.3955555555556
2021-05-18,"diesel",21.3996296296296
2021-05-19,"diesel",21.4001111111111
2021-05-20,"diesel",21.3976296296296
2021-05-21,"diesel",21.3946296296296
2021-05-22,"diesel",21.3958888888889
2021-05-23,"diesel",21.3966666666667
2021-05-24,"diesel",21.3913703703704
2019-05-03,"premium",21.7512807881773
2019-05-06,"premium",21.7482019704434
2019-05-07,"premium",21.7635714285714
2019-05-08,"premium",21.7665679012346
2019-05-09,"premium",21.7667901234568
2019-05-10,"premium",21.7615802469136
2019-05-13,"premium",21.7593333333333
2019-05-14,"premium",21.7588148148148
2019-05-15,"premium",21.7591111111111
2019-05-16,"premium",21.7577037037037
2019-05-17,"premium",21.7568395061728
2019-05-20,"premium",21.7670617283951
2019-05-21,"premium",21.7661330049261
2019-05-22,"premium",21.7620443349754
2019-05-23,"premium",21.7632266009852
2019-05-24,"premium",21.7703448275862
2019-05-27,"premium",21.7702955665025
2019-05-28,"premium",21.7702955665025
2019-05-29,"premium",21.7707389162562
2019-05-30,"premium",21.7671921182266
2019-05-31,"premium",21.7644088669951
2019-06-03,"premium",21.7596798029557
2019-06-04,"premium",21.7573464373464
2019-06-05,"premium",21.7566339066339
2019-06-06,"premium",21.7558292682927
2019-06-07,"premium",21.7560731707317
2019-06-10,"premium",21.7532195121951
2019-06-11,"premium",21.7531463414634
2019-06-12,"premium",21.7526341463415
2019-06-13,"premium",21.7538536585366
2019-06-14,"premium",21.7512165450122
2019-06-17,"premium",21.7512378640777
2019-06-18,"premium",21.7535351089588
2019-06-19,"premium",21.7465375302663
2019-06-20,"premium",21.7480917874396
2019-06-21,"premium",21.7452173913043
2019-06-24,"premium",21.7410120481928
2019-06-25,"premium",21.7415421686747
2019-06-26,"premium",21.7437108433735
2019-06-27,"premium",21.7468192771084
2019-06-28,"premium",21.7512530120482
2019-07-01,"premium",21.7528915662651
2019-07-02,"premium",21.7528915662651
2019-07-04,"premium",21.7550361445783
2019-07-05,"premium",21.753156626506
2019-07-08,"premium",21.7539036144578
2019-07-09,"premium",21.7534939759036
2019-07-10,"premium",21.7527710843374
2019-07-11,"premium",21.7520963855422
2019-07-12,"premium",21.7532771084337
2019-07-15,"premium",21.7537831325301
2019-07-16,"premium",21.7519518072289
2019-07-17,"premium",21.7509638554217
2019-07-18,"premium",21.7530361445783
2019-07-19,"premium",21.7546024096386
2019-07-22,"premium",21.7500721153846
2019-07-23,"premium",21.7525659472422
2019-07-24,"premium",21.7525179856115
2019-07-25,"premium",21.7558752997602
2019-07-26,"premium",21.7581774580336
2019-07-29,"premium",21.764964028777
2019-07-30,"premium",21.7659855769231
2019-07-31,"premium",21.7651682692308
2019-08-01,"premium",21.7656730769231
2019-08-02,"premium",21.7658894230769
2019-08-05,"premium",21.7588277511962
2019-08-06,"premium",21.7596172248804
2019-08-07,"premium",21.7581100478469
2019-08-08,"premium",21.7587112171838
2019-08-09,"premium",21.7577326968974
2019-08-12,"premium",21.7562052505967
2019-08-13,"premium",21.7585441527446
2019-08-14,"premium",21.7616706443914
2019-08-15,"premium",21.7642959427208
2019-08-16,"premium",21.7640572792363
2019-08-19,"premium",21.7598568019093
2019-08-20,"premium",21.7600477326969
2019-08-21,"premium",21.7603102625298
2019-08-22,"premium",21.7618854415274
2019-08-23,"premium",21.763937947494
2019-08-27,"premium",21.7585680190931
2019-08-28,"premium",21.7566825775656
2019-08-29,"premium",21.756491646778
2019-08-30,"premium",21.7610023866348
2019-09-02,"premium",21.7522434367542
2019-09-03,"premium",21.7529832935561
2019-09-04,"premium",21.7496897374702
2019-09-05,"premium",21.7530787589499
2019-09-06,"premium",21.7525775656325
2019-09-09,"premium",21.754630071599
2019-09-10,"premium",21.7548448687351
2019-09-11,"premium",21.7582338902148
2019-09-12,"premium",21.7590453460621
2019-09-13,"premium",21.7610238095238
2019-09-17,"premium",21.7645
2019-09-18,"premium",21.7649285714286
2019-09-19,"premium",21.7625714285714
2019-09-20,"premium",21.7611666666667
2019-09-23,"premium",21.7569523809524
2019-09-24,"premium",21.7548571428571
2019-09-25,"premium",21.7546428571429
2019-09-26,"premium",21.7541428571429
2019-09-30,"premium",21.7575476190476
2019-10-01,"premium",21.7576666666667
2019-10-02,"premium",21.7565476190476
2019-10-03,"premium",21.7657142857143
2019-10-04,"premium",21.7665238095238
2019-10-07,"premium",21.7660570071259
2019-10-08,"premium",21.7664761904762
2019-10-09,"premium",21.7681666666667
2019-10-21,"premium",21.7664845605701
2019-10-30,"premium",21.7758432304038
2019-11-01,"premium",21.7737767220903
2019-11-04,"premium",21.7752256532067
2019-11-05,"premium",21.7758194774347
2019-11-06,"premium",21.7755344418052
2019-11-07,"premium",21.7708313539192
2019-11-11,"premium",21.7638717339667
2019-11-13,"premium",21.7641469194313
2019-11-14,"premium",21.7631753554502
2019-11-19,"premium",21.7578436018957
2019-11-20,"premium",21.7538625592417
2019-11-26,"premium",21.7713443396226
2019-11-27,"premium",21.7774528301887
2019-11-28,"premium",21.7868632075472
2019-11-29,"premium",21.8057547169811
2019-12-02,"premium",21.8246572104019
2019-12-03,"premium",21.8293617021277
2019-12-04,"premium",21.8330023640662
2019-12-05,"premium",21.8352482269504
2019-12-09,"premium",21.8182033096927
2019-12-11,"premium",21.8337352245863
2019-12-12,"premium",21.8261938534279
2019-12-13,"premium",21.8196453900709
2019-12-16,"premium",21.7981560283688
2019-12-17,"premium",21.8010874704492
2019-12-18,"premium",21.7827186761229
2019-12-19,"premium",21.7763593380615
2019-12-20,"premium",21.7729078014184
2020-01-08,"premium",21.8802122641509
2020-01-09,"premium",21.8764622641509
2020-01-10,"premium",21.8779952830189
2020-01-13,"premium",21.8605188679245
2020-01-14,"premium",21.8626886792453
2020-01-15,"premium",21.8603301886792
2020-01-16,"premium",21.8449764150943
2020-01-17,"premium",21.839858490566
2020-01-20,"premium",21.8138443396226
2020-01-21,"premium",21.8184669811321
2020-01-22,"premium",21.8169339622642
2020-01-23,"premium",21.8125943396226
2020-01-24,"premium",21.815141509434
2020-01-27,"premium",21.8022641509434
2020-01-28,"premium",21.8043396226415
2020-01-30,"premium",21.7789386792453
2020-01-31,"premium",21.7627594339623
2020-02-04,"premium",21.7120941176471
2020-02-05,"premium",21.6903529411765
2020-02-10,"premium",21.5820892018779
2020-02-11,"premium",21.5758823529412
2020-02-13,"premium",21.5651294117647
2020-02-17,"premium",21.558
2020-02-18,"premium",21.5692018779343
2020-02-19,"premium",21.5681220657277
2020-02-20,"premium",21.5655399061033
2020-02-21,"premium",21.5645539906103
2020-02-24,"premium",21.6103990610329
2020-02-25,"premium",21.6195305164319
2020-02-26,"premium",21.6332629107981
2020-02-27,"premium",21.6378169014084
2020-02-28,"premium",21.625985915493
2020-03-02,"premium",21.5404694835681
2020-03-03,"premium",21.5475117370892
2020-03-04,"premium",21.5257981220657
2020-03-05,"premium",21.5183333333333
2020-03-06,"premium",21.5174882629108
2020-03-09,"premium",21.501338028169
2020-03-10,"premium",21.5053286384977
2020-03-11,"premium",21.4794835680751
2020-03-12,"premium",21.3879812206573
2020-03-13,"premium",21.2923004694836
2020-03-17,"premium",20.9058215962441
2020-03-18,"premium",20.81779342723
2020-03-19,"premium",20.4605868544601
2020-03-20,"premium",20.2076923076923
2020-03-21,"premium",19.2513800904977
2020-03-22,"premium",19.2357511737089
2020-03-23,"premium",19.1649765258216
2020-03-24,"premium",19.0315023474178
2020-03-25,"premium",18.7803755868545
2020-03-26,"premium",18.3436384976526
2020-03-27,"premium",18.2230985915493
2020-03-28,"premium",18.1323474178404
2020-03-29,"premium",17.976455399061
2020-03-30,"premium",17.932676056338
2020-03-31,"premium",17.851103286385
2020-04-01,"premium",17.6800938967136
2020-04-02,"premium",17.6058685446009
2020-04-03,"premium",17.5230516431925
2020-04-04,"premium",17.4363849765258
2020-04-05,"premium",17.3730046948357
2020-04-06,"premium",17.3719014084507
2020-04-07,"premium",17.3530516431925
2020-04-08,"premium",17.345234741784
2020-04-09,"premium",17.3302582159624
2020-04-10,"premium",17.2881924882629
2020-04-11,"premium",17.2667136150235
2020-04-12,"premium",17.2444600938967
2020-04-13,"premium",17.2409624413146
2020-04-14,"premium",17.2290845070423
2020-04-15,"premium",17.1957276995305
2020-04-16,"premium",17.1792488262911
2020-04-17,"premium",17.1589461358314
2020-04-18,"premium",17.1470960187354
2020-04-19,"premium",17.1390866510539
2020-04-20,"premium",17.1388056206089
2020-04-21,"premium",17.1244730679157
2020-04-22,"premium",17.1025058548009
2020-04-23,"premium",17.085925058548
2020-04-24,"premium",17.0289461358314
2020-04-25,"premium",16.9768384074941
2020-04-26,"premium",16.9803981264637
2020-04-27,"premium",16.9694379391101
2020-04-28,"premium",16.9619906323185
2020-04-29,"premium",16.936206088993
2020-04-30,"premium",16.9351053864169
2020-05-01,"premium",16.9168618266979
